# t, hp, hx
4.961071706199999820e-01 3.071549837299999974e-01 2.206176757299999902e-01
4.961336447499999913e-01 2.400967763200000105e-01 1.790833788099999990e-01
4.961609333800000021e-01 1.587602765799999982e-01 1.383930290700000065e-01
4.961875732800000161e-01 6.613825055399999431e-02 1.031443332299999960e-01
4.962148354200000000e-01 -2.516038726099999873e-02 8.321098876999999394e-02
4.962421478699999833e-01 -1.069158293300000034e-01 8.434227145299999506e-02
4.962689422400000105e-01 -1.715898086900000119e-01 1.086203321299999969e-01
4.962955439499999732e-01 -2.147374715300000014e-01 1.533791317300000068e-01
4.963222943100000228e-01 -2.352868658800000012e-01 2.133359437000000025e-01
4.963494375199999920e-01 -2.337445753899999867e-01 2.808456587100000013e-01
4.963764000700000012e-01 -2.131278242899999897e-01 3.483877600199999924e-01
4.964024629400000110e-01 -1.765349143499999884e-01 4.116706030699999741e-01
4.964293145800000029e-01 -1.294556159399999906e-01 4.644327322099999766e-01
4.964559680200000269e-01 -7.469930603100000122e-02 5.064933674099999505e-01
4.964830172699999933e-01 -1.855567111999999880e-02 5.347246863900000369e-01
4.965099152899999924e-01 3.582997940100000195e-02 5.481621817899999805e-01
4.965367142900000141e-01 8.499788114400000372e-02 5.471880201100000063e-01
4.965632005699999740e-01 1.282539366999999875e-01 5.342352932699999668e-01
4.965898417699999845e-01 1.647134568699999968e-01 5.128755949700000150e-01
4.966168317799999898e-01 1.924145058900000038e-01 4.874391818600000148e-01
4.966436816700000034e-01 2.089526193900000106e-01 4.599249819699999797e-01
4.966703230999999774e-01 2.113234322700000001e-01 4.303725213299999797e-01
4.966967158600000265e-01 1.974551484900000098e-01 3.972915561600000034e-01
4.967231327300000165e-01 1.668673935299999911e-01 3.576973017000000254e-01
4.967498617400000205e-01 1.210753664700000010e-01 3.084056518900000210e-01
4.967766193700000055e-01 6.326249952199999860e-02 2.466618570799999910e-01
4.968032951299999889e-01 -2.228724499299999853e-03 1.713151708900000070e-01
4.968299785899999987e-01 -7.163851620800000541e-02 8.347703157999999957e-02
4.968565715900000179e-01 -1.432432569500000086e-01 -1.512568509199999946e-02
4.968836890500000214e-01 -2.142529020600000000e-01 -1.180046241299999993e-01
4.969106491199999920e-01 -2.847763333300000199e-01 -2.196367200899999872e-01
4.969375434700000205e-01 -3.518932672399999739e-01 -3.117772128499999851e-01
4.969640014700000274e-01 -4.132686260799999789e-01 -3.921341756000000234e-01
4.969907191299999805e-01 -4.637681738400000198e-01 -4.578237253999999923e-01
4.970175307399999909e-01 -4.988387715500000041e-01 -5.082695845500000420e-01
4.970442601799999749e-01 -5.131308644500000016e-01 -5.434446756799999889e-01
4.970711790899999816e-01 -5.021627261200000136e-01 -5.638763496099999939e-01
4.970977798099999734e-01 -4.634859771600000067e-01 -5.689903361500000534e-01
4.971239899900000148e-01 -3.954932818799999916e-01 -5.560198867800000277e-01
4.971508342600000074e-01 -2.997103405600000103e-01 -5.229171981800000424e-01
4.971779319999999891e-01 -1.793525372199999968e-01 -4.676746754500000214e-01
4.972044353699999752e-01 -3.841153069099999956e-02 -3.878686606200000275e-01
4.972310242399999858e-01 1.140555789800000025e-01 -2.851334633200000024e-01
4.972577211199999958e-01 2.702758575599999991e-01 -1.627760214800000049e-01
4.972839748899999801e-01 4.238735147400000125e-01 -2.574060362000000005e-02
4.973105234999999902e-01 5.639626051599999634e-01 1.152734189900000011e-01
4.973375948100000055e-01 6.810688029500000518e-01 2.493372877799999998e-01
4.973645827500000061e-01 7.664148321499999472e-01 3.662454857399999875e-01
4.973915863200000231e-01 8.114365589900000009e-01 4.558880008499999748e-01
4.974180808700000012e-01 8.137017835900000051e-01 5.160407824199999549e-01
4.974448363599999756e-01 7.746291624900000228e-01 5.462175040800000270e-01
4.974714941300000248e-01 6.988166235099999568e-01 5.513434907499999982e-01
4.974983479100000272e-01 5.932203802100000090e-01 5.358031110400000019e-01
4.975253032799999975e-01 4.654109888299999831e-01 5.040872331200000334e-01
4.975520384100000082e-01 3.223192243999999929e-01 4.619359970099999879e-01
4.975786308999999852e-01 1.703381443099999948e-01 4.158133797699999912e-01
4.976051089599999866e-01 1.275157436100000062e-02 3.708460838600000087e-01
4.976317242800000207e-01 -1.460502091099999955e-01 3.322250071499999735e-01
4.976584413299999787e-01 -3.002668800200000154e-01 3.037125619600000159e-01
4.976849742500000229e-01 -4.449152326499999921e-01 2.857416910999999726e-01
4.977116875100000004e-01 -5.731481089200000101e-01 2.771352607700000026e-01
4.977386084400000077e-01 -6.799192099599999928e-01 2.738479657199999751e-01
4.977654772799999794e-01 -7.611006263499999758e-01 2.709538848399999922e-01
4.977922030899999961e-01 -8.130618044699999825e-01 2.641169880400000003e-01
4.978189828799999828e-01 -8.340433315499999889e-01 2.501247870200000167e-01
4.978453948000000073e-01 -8.253613502800000168e-01 2.278264889000000126e-01
4.978719804100000257e-01 -7.894632391600000521e-01 1.973813252100000137e-01
4.978986221899999731e-01 -7.299362217499999472e-01 1.588741316700000017e-01
4.979251885500000085e-01 -6.519165191700000417e-01 1.120104247300000022e-01
4.979516626500000154e-01 -5.606777920200000098e-01 5.569580435200000013e-02
4.979784204000000103e-01 -4.638993620199999834e-01 -8.919984850199999538e-03
4.980047179500000087e-01 -3.646063348799999937e-01 -8.179265796199999827e-02
4.980319601000000040e-01 -2.733432325199999791e-01 -1.554646932600000087e-01
4.980581738000000036e-01 -1.907697159300000000e-01 -2.306739765099999895e-01
4.980846645399999995e-01 -1.233673340399999985e-01 -3.012324564300000174e-01
4.981110198200000005e-01 -6.777555574299999608e-02 -3.658570300099999728e-01
4.981375066700000076e-01 -2.124621940100000078e-02 -4.211611814899999806e-01
4.981640994200000061e-01 2.030940932799999918e-02 -4.646764309599999976e-01
4.981906158800000206e-01 5.978552533400000035e-02 -4.932230544399999750e-01
4.982172502100000178e-01 9.841679772200000176e-02 -5.033430183299999472e-01
4.982436789999999949e-01 1.374047000999999990e-01 -4.944972092800000163e-01
4.982702789699999801e-01 1.762297510099999909e-01 -4.688076381099999801e-01
4.982968337900000044e-01 2.137180020899999977e-01 -4.291381151599999999e-01
4.983233066000000155e-01 2.480850757999999989e-01 -3.786301351199999887e-01
4.983500421100000022e-01 2.768635781800000140e-01 -3.206164276099999766e-01
4.983764414199999826e-01 2.983634164100000263e-01 -2.567333568999999871e-01
4.984027461600000208e-01 3.113301032299999882e-01 -1.900890525099999950e-01
4.984291392099999829e-01 3.156552569200000158e-01 -1.232896525100000001e-01
4.984556552500000182e-01 3.115862443699999873e-01 -5.906787517099999774e-02
4.984821967699999967e-01 2.996892103600000135e-01 -1.113612437700000094e-03
4.985083926000000165e-01 2.803885864699999786e-01 4.819826112000000218e-02
4.985348811199999952e-01 2.540752688999999842e-01 8.649564281700000690e-02
4.985611813599999942e-01 2.196556326200000131e-01 1.146687861100000039e-01
4.985873504200000195e-01 1.765761643500000089e-01 1.346250052500000127e-01
4.986139309300000044e-01 1.259598826099999902e-01 1.489493419100000049e-01
4.986402712699999906e-01 6.786903868499999382e-02 1.609067472300000079e-01
4.986668930200000016e-01 5.478134087000000041e-03 1.720652443200000048e-01
4.986932922299999738e-01 -5.989882604099999730e-02 1.836481491899999985e-01
4.987199470800000034e-01 -1.248282226299999992e-01 1.963855754999999925e-01
4.987463274000000224e-01 -1.881492633100000089e-01 2.104062507299999940e-01
4.987727981100000263e-01 -2.455455419299999997e-01 2.246364059000000024e-01
4.987988023600000154e-01 -2.959283258000000028e-01 2.383605557300000066e-01
4.988253069699999931e-01 -3.369173515200000191e-01 2.495540413100000021e-01
4.988514704600000016e-01 -3.694174145099999862e-01 2.564768806200000140e-01
4.988778358500000065e-01 -3.929729918000000044e-01 2.571884443499999895e-01
4.989044614500000030e-01 -4.084121354499999912e-01 2.495935245500000010e-01
4.989313308800000235e-01 -4.155071710900000159e-01 2.311767700900000111e-01
4.989579351699999776e-01 -4.137067197100000038e-01 2.010180617700000061e-01
4.989841889500000183e-01 -4.029693714700000040e-01 1.591320588700000094e-01
4.990107470499999809e-01 -3.833823789199999887e-01 1.057056059800000059e-01
4.990376596600000214e-01 -3.558398780200000000e-01 4.302549093799999669e-02
4.990643264699999859e-01 -3.220506874099999806e-01 -2.521562557200000138e-02
4.990909439399999759e-01 -2.847477399200000203e-01 -9.434161523900000401e-02
4.991174884499999798e-01 -2.458962344199999983e-01 -1.619636875899999884e-01
4.991444761500000160e-01 -2.076833532700000096e-01 -2.236458681100000068e-01
4.991709328500000264e-01 -1.695786942499999950e-01 -2.774555930100000012e-01
4.991975752800000277e-01 -1.319095874200000018e-01 -3.203913583299999868e-01
4.992242817599999993e-01 -9.260303207599999975e-02 -3.527306498300000204e-01
4.992504462599999804e-01 -4.832872905300000105e-02 -3.753686845800000005e-01
4.992771847499999915e-01 1.794779764300000061e-03 -3.890676651900000227e-01
4.993039127400000221e-01 6.033503184800000085e-02 -3.954099054599999885e-01
4.993309972400000185e-01 1.251489137300000054e-01 -3.942220305699999927e-01
4.993578987599999741e-01 1.936327895399999888e-01 -3.862344107099999757e-01
4.993845608599999930e-01 2.613943031600000078e-01 -3.730565813699999733e-01
4.994111975400000181e-01 3.242455837900000137e-01 -3.557102080199999738e-01
4.994378607000000136e-01 3.800256706799999828e-01 -3.349975447099999837e-01
4.994647518099999961e-01 4.267499686099999745e-01 -3.116496247400000197e-01
4.994916340600000226e-01 4.631280715200000175e-01 -2.856129884299999921e-01
4.995183058600000114e-01 4.890592784100000201e-01 -2.570029178600000130e-01
4.995455756900000210e-01 5.044671220099999909e-01 -2.262100090999999980e-01
4.995725882200000023e-01 5.107113806399999900e-01 -1.919528684300000065e-01
4.995991575500000059e-01 5.084850434100000038e-01 -1.538223063199999907e-01
4.996258948100000263e-01 4.971655462799999814e-01 -1.135538354600000022e-01
4.996525582299999879e-01 4.750673910600000105e-01 -7.370822884600000680e-02
4.996793593400000177e-01 4.408544241899999827e-01 -3.712813449300000207e-02
4.997064562299999846e-01 3.940289057499999914e-01 -6.864875663300000312e-03
4.997328931300000221e-01 3.321863282099999926e-01 1.562331691700000018e-02
4.997598875600000046e-01 2.573323011900000012e-01 2.891694968999999893e-02
4.997867825599999758e-01 1.698066935499999985e-01 3.475224777600000037e-02
4.998134239199999995e-01 7.339644395100000662e-02 3.519643029899999914e-02
4.998395925799999917e-01 -3.016421181300000046e-02 3.214015584800000019e-02
4.998659253400000169e-01 -1.373146663099999998e-01 2.675816415100000165e-02
4.998925975899999874e-01 -2.439509207099999910e-01 1.903772191900000160e-02
4.999193317699999750e-01 -3.453398420400000113e-01 7.867765096399999616e-03
4.999460968500000213e-01 -4.358231155499999732e-01 -8.077662010000000170e-03
4.999728350000000043e-01 -5.118573002199999777e-01 -2.867781858000000017e-02
4.999998530399999974e-01 -5.702426486699999630e-01 -5.151171724300000060e-02
5.000258546400000448e-01 -6.123027979899999806e-01 -7.545239688999999528e-02
5.000523890600000465e-01 -6.362334844600000539e-01 -9.780265785399999690e-02
5.000790645399999512e-01 -6.430519054000000123e-01 -1.163151192400000006e-01
5.001055768800000134e-01 -6.319143613400000081e-01 -1.283763350200000097e-01
5.001323368600000263e-01 -6.032617574599999921e-01 -1.325609275100000095e-01
5.001585172300000437e-01 -5.566780339000000355e-01 -1.284748062899999932e-01
5.001853152099999811e-01 -4.937148354900000036e-01 -1.176304081000000001e-01
5.002120316699999458e-01 -4.140423096399999947e-01 -1.033926459399999997e-01
5.002388884099999711e-01 -3.209633993800000140e-01 -9.004374276000000343e-02
5.002656425200000534e-01 -2.161877529900000094e-01 -8.086385173900000056e-02
5.002924020600000299e-01 -1.031930206799999972e-01 -7.769277326100000602e-02
5.003190613000000342e-01 1.432905230599999975e-02 -8.117826889899999732e-02
5.003453727000000129e-01 1.340626712200000126e-01 -9.099410167099999946e-02
5.003719584100000395e-01 2.514896364900000014e-01 -1.044830667600000068e-01
5.003987833999999912e-01 3.639319224700000022e-01 -1.179464057499999968e-01
5.004255257699999904e-01 4.680767191699999885e-01 -1.285901525800000056e-01
5.004520037299999835e-01 5.617597634300000031e-01 -1.343565196200000034e-01
5.004789684199999478e-01 6.405482099999999512e-01 -1.330293230500000090e-01
5.005053372400000145e-01 7.050884636099999936e-01 -1.228144055100000021e-01
5.005322977599999668e-01 7.516857497100000174e-01 -1.042205944100000059e-01
5.005591340499999653e-01 7.807851317199999697e-01 -7.809546077500000016e-02
5.005862265599999583e-01 7.907218594999999572e-01 -4.717685727399999890e-02
5.006126805099999633e-01 7.814293549099999847e-01 -1.388740632800000013e-02
5.006393104599999866e-01 7.529514654700000253e-01 1.760610622300000025e-02
5.006660672899999609e-01 7.059124675400000326e-01 4.420720295899999847e-02
5.006929539800000217e-01 6.422483928100000128e-01 6.354700127000000032e-02
5.007198501699999804e-01 5.650545295900000209e-01 7.490552287099999651e-02
5.007464801000000021e-01 4.760706375300000071e-01 7.844848166199999695e-02
5.007732578400000412e-01 3.773788687999999891e-01 7.481274107400000262e-02
5.008001230499999901e-01 2.707955163199999848e-01 6.502408358200000016e-02
5.008267392399999851e-01 1.569057588799999958e-01 5.081389312600000097e-02
5.008539459799999927e-01 4.256807224499999792e-02 3.542124621000000001e-02
5.008803198100000298e-01 -7.181555288900000333e-02 2.012512650700000114e-02
5.009066567800000147e-01 -1.792940479900000106e-01 4.492020398299999967e-03
5.009334843899999612e-01 -2.757977534100000128e-01 -1.262965671200000015e-02
5.009603066700000218e-01 -3.583559219399999884e-01 -3.164475197500000309e-02
5.009871717399999591e-01 -4.219854201600000132e-01 -5.296958005499999983e-02
5.010132342599999955e-01 -4.674059015099999992e-01 -7.879141423999999616e-02
5.010403215099999974e-01 -4.932580729800000174e-01 -1.079441115900000026e-01
5.010666226100000120e-01 -5.018164568499999811e-01 -1.398052264699999880e-01
5.010931769899999999e-01 -4.930144900699999777e-01 -1.688307545000000132e-01
5.011203017799999992e-01 -4.685991755800000269e-01 -1.882211590200000007e-01
5.011468700400000253e-01 -4.293037158899999928e-01 -1.909785638400000041e-01
5.011733164199999591e-01 -3.765983851399999915e-01 -1.700344502099999933e-01
5.012002369500000443e-01 -3.133894105000000208e-01 -1.225262589799999968e-01
5.012265806200000284e-01 -2.407262499599999994e-01 -4.740807540599999842e-02
5.012534830000000552e-01 -1.647088812299999927e-01 4.792538683599999877e-02
5.012803191400000413e-01 -8.840473218199999816e-02 1.558666722200000021e-01
5.013071506599999783e-01 -1.800109248999999870e-02 2.636885492200000125e-01
5.013334779000000463e-01 4.528184741099999799e-02 3.639464192499999862e-01
5.013601368300000249e-01 1.001507548799999980e-01 4.469635265499999899e-01
5.013867430799999747e-01 1.490058900100000028e-01 5.084146046299999888e-01
5.014132135900000176e-01 1.948528584900000027e-01 5.454793878300000509e-01
5.014402732599999579e-01 2.392348890999999866e-01 5.580825251200000059e-01
5.014667354099999752e-01 2.847112271400000227e-01 5.486128123300000325e-01
5.014935188200000393e-01 3.298741084399999801e-01 5.192372614300000411e-01
5.015209596299999850e-01 3.720428573799999805e-01 4.748680136799999785e-01
5.015473795199999474e-01 4.096576759100000187e-01 4.184649417299999841e-01
5.015740745600000272e-01 4.381018601900000253e-01 3.577556154900000118e-01
5.016001503200000489e-01 4.566525896699999976e-01 2.943922074800000011e-01
5.016268347400000271e-01 4.635118100599999735e-01 2.337096871600000125e-01
5.016534219199999534e-01 4.593744661899999970e-01 1.768754005500000059e-01
5.016804321900000252e-01 4.456114045499999787e-01 1.272053687099999886e-01
5.017074272199999463e-01 4.235059535699999822e-01 8.509739427800000477e-02
5.017341250700000366e-01 3.946206140499999848e-01 5.038414766499999670e-02
5.017608308600000067e-01 3.607230567699999946e-01 2.205262787699999866e-02
5.017874531099999480e-01 3.220258456899999788e-01 -1.959026765999999972e-03
5.018143479300000154e-01 2.791590751399999903e-01 -2.299735069699999912e-02
5.018408717000000241e-01 2.322221561900000009e-01 -4.279560270399999922e-02
5.018673524400000252e-01 1.817623849099999911e-01 -6.182669600599999954e-02
5.018939081500000121e-01 1.268996553600000021e-01 -7.965548683100000249e-02
5.019203358399999537e-01 6.649999727600000576e-02 -9.559973169200000620e-02
5.019469373399999546e-01 2.254811636899999982e-03 -1.076770714599999956e-01
5.019730751600000040e-01 -6.649493134200000488e-02 -1.135872034100000039e-01
5.019997615400000335e-01 -1.364651117800000091e-01 -1.107421236000000059e-01
5.020256460699999979e-01 -2.097031211300000031e-01 -9.656272511100000289e-02
5.020523798199999499e-01 -2.813566089599999764e-01 -7.096346115500000440e-02
5.020791329099999478e-01 -3.513369203200000235e-01 -3.479414080700000272e-02
5.021057961599999508e-01 -4.160127345099999818e-01 8.088218923200000271e-03
5.021323426499999520e-01 -4.728569603400000210e-01 5.305219264000000240e-02
5.021589979399999626e-01 -5.195804972799999977e-01 9.681419031299999534e-02
5.021858591400000238e-01 -5.547573985599999480e-01 1.361788020499999918e-01
5.022124493199999762e-01 -5.784197210599999472e-01 1.688759916600000022e-01
5.022390851500000419e-01 -5.914869123499999493e-01 1.939448197599999979e-01
5.022657706099999952e-01 -5.964392321100000505e-01 2.113412688400000128e-01
5.022918491800000274e-01 -5.956571173600000435e-01 2.217001987799999962e-01
5.023187620400000331e-01 -5.913628812600000284e-01 2.256739872500000132e-01
5.023452846599999466e-01 -5.854262720899999772e-01 2.246359604900000084e-01
5.023719987600000492e-01 -5.790846870700000482e-01 2.191465520299999969e-01
5.023987602699999666e-01 -5.719959895999999766e-01 2.099389291200000063e-01
5.024251874599999779e-01 -5.635097802699999825e-01 1.974681232899999916e-01
5.024517081999999579e-01 -5.531992254399999975e-01 1.818891298800000000e-01
5.024782439799999612e-01 -5.401361391800000300e-01 1.633806381200000046e-01
5.025052725699999945e-01 -5.236401645999999577e-01 1.428483240400000021e-01
5.025319960899999883e-01 -5.014757413099999450e-01 1.221107927600000032e-01
5.025588444599999871e-01 -4.712780210099999922e-01 1.040132824599999950e-01
5.025856464500000342e-01 -4.307500880999999837e-01 8.963009763099999416e-02
5.026123293599999986e-01 -3.776828736799999753e-01 8.044829905399999981e-02
5.026389489999999460e-01 -3.100424292300000273e-01 7.810473284499999669e-02
5.026653871399999751e-01 -2.261660217500000014e-01 8.428729149300000223e-02
5.026919158499999485e-01 -1.260619287899999996e-01 1.012760459800000068e-01
5.027185622199999981e-01 -1.078182427800000037e-02 1.310897008099999872e-01
5.027450552500000169e-01 1.191906751699999961e-01 1.752841847599999892e-01
5.027719309399999448e-01 2.573613867000000277e-01 2.320115167700000092e-01
5.027985283200000488e-01 3.991118403700000261e-01 2.993518891499999945e-01
5.028250163599999878e-01 5.353042950699999913e-01 3.730555279300000193e-01
5.028516288400000089e-01 6.565169264200000354e-01 4.462308548600000258e-01
5.028782163099999591e-01 7.542507793299999541e-01 5.106395827899999906e-01
5.029052128100000019e-01 8.181288735999999728e-01 5.563370755400000034e-01
5.029317255099999828e-01 8.430722478200000092e-01 5.776555061600000540e-01
5.029584701299999461e-01 8.259306345900000457e-01 5.713025935100000119e-01
5.029847865700000087e-01 7.671175847300000239e-01 5.373402516899999926e-01
5.030116304299999674e-01 6.708637239000000418e-01 4.793809707700000255e-01
5.030382269099999970e-01 5.372838382600000351e-01 4.011316105900000206e-01
5.030652040699999938e-01 3.730504604100000066e-01 3.106242103899999885e-01
5.030921423999999975e-01 1.848991716399999985e-01 2.145901946999999865e-01
5.031186481999999627e-01 -1.752275818099999910e-02 1.192905082599999972e-01
5.031450863299999909e-01 -2.222334611500000057e-01 3.022170739499999842e-02
5.031715591300000012e-01 -4.212209069000000250e-01 -4.928202516099999819e-02
5.031983485800000100e-01 -6.039877804700000130e-01 -1.153476137399999935e-01
5.032249953099999784e-01 -7.643314448800000438e-01 -1.668719406099999913e-01
5.032516246799999537e-01 -8.961423692300000132e-01 -2.037668318699999981e-01
5.032785209400000292e-01 -9.967682085700000361e-01 -2.082401310299999975e-01
5.033052282600000149e-01 -1.068035749799999934e+00 -1.880294829099999898e-01
5.033323875799999847e-01 -1.110012863499999947e+00 -2.010425541599999977e-01
5.033593548900000547e-01 -1.124774662799999936e+00 -2.246570718600000016e-01
5.033864153699999511e-01 -1.111998064700000066e+00 -2.163295347099999932e-01
5.034133691300000102e-01 -1.071357669199999973e+00 -1.887409696800000092e-01
5.034402035399999642e-01 -1.002982252900000093e+00 -1.436968071499999944e-01
5.034670709499999841e-01 -9.084567400099999857e-01 -8.409024671400000539e-02
5.034937127899999920e-01 -7.896755165600000126e-01 -1.250271871099999967e-02
5.035203304099999944e-01 -6.521003443499999719e-01 6.703554632000000013e-02
5.035468414999999531e-01 -5.015944820700000140e-01 1.503952013900000106e-01
5.035731359099999693e-01 -3.441354290799999993e-01 2.330270128399999918e-01
5.035995421600000244e-01 -1.865926877200000111e-01 3.097430052199999784e-01
5.036262479599999953e-01 -3.682493323600000146e-02 3.759431505299999920e-01
5.036530088599999733e-01 9.710987166800000292e-02 4.268111323100000076e-01
5.036796365900000350e-01 2.093200977499999893e-01 4.569431398300000113e-01
5.037061890299999734e-01 2.969993414600000103e-01 4.625033734099999738e-01
5.037327374700000249e-01 3.608297603499999728e-01 4.418825784900000109e-01
5.037598318599999514e-01 4.021873416699999759e-01 3.965544952999999762e-01
5.037864295199999676e-01 4.248863150400000177e-01 3.283160181399999988e-01
5.038132490000000185e-01 4.309979834600000115e-01 2.437642156700000062e-01
5.038397251199999705e-01 4.235154836200000217e-01 1.477828462499999884e-01
5.038663675500000272e-01 4.050549745900000054e-01 4.931414231600000225e-02
5.038927838200000231e-01 3.783919251799999772e-01 -4.766568643800000310e-02
5.039189070299999740e-01 3.464723690700000081e-01 -1.396822633400000013e-01
5.039452425999999541e-01 3.121493265499999947e-01 -2.232810646299999979e-01
5.039720270699999949e-01 2.774984086300000263e-01 -2.958159114500000242e-01
5.039985595199999446e-01 2.428943335000000037e-01 -3.550366138600000165e-01
5.040246959499999901e-01 2.079747131499999901e-01 -3.975620978000000139e-01
5.040510662299999556e-01 1.713120758999999993e-01 -4.209942113499999805e-01
5.040776318099999820e-01 1.299000569800000116e-01 -4.239472401700000170e-01
5.041038923499999713e-01 8.001200083100000471e-02 -4.035016803400000018e-01
5.041304511899999952e-01 2.051912946800000040e-02 -3.585601216600000085e-01
5.041566576799999533e-01 -5.076515438399999830e-02 -2.886786867000000201e-01
5.041832005699999897e-01 -1.322886034799999888e-01 -1.975033524800000051e-01
5.042100812099999940e-01 -2.204756515500000125e-01 -9.165560659400000254e-02
5.042366666900000016e-01 -3.094086729100000155e-01 2.176217018199999922e-02
5.042632571399999764e-01 -3.899661056600000064e-01 1.318259901799999911e-01
5.042898906799999637e-01 -4.555576916599999859e-01 2.297826930599999873e-01
5.043168917800000539e-01 -5.007487046699999889e-01 3.081114490599999867e-01
5.043437062900000267e-01 -5.234504827499999458e-01 3.633592019299999865e-01
5.043702122200000026e-01 -5.230466452900000007e-01 3.943496350599999811e-01
5.043967899500000351e-01 -5.006485641200000281e-01 4.033053598599999900e-01
5.044236181200000280e-01 -4.580793360300000061e-01 3.932966261999999991e-01
5.044504822599999994e-01 -3.985966000300000256e-01 3.675338296399999760e-01
5.044771944100000516e-01 -3.264635835299999900e-01 3.294931888000000031e-01
5.045042955599999823e-01 -2.477491990100000041e-01 2.815454938299999932e-01
5.045312796900000007e-01 -1.662934480499999867e-01 2.240188156700000099e-01
5.045582568699999992e-01 -8.632170735999999955e-02 1.587825376600000005e-01
5.045853882599999896e-01 -1.073348797199999947e-02 8.795491736900000468e-02
5.046123123600000371e-01 5.937724544299999990e-02 1.450071846200000000e-02
5.046392315100000081e-01 1.227756259799999972e-01 -5.663153942199999902e-02
5.046662211700000400e-01 1.794472524200000085e-01 -1.209630808099999982e-01
5.046929068000000074e-01 2.300446365100000112e-01 -1.758524017099999948e-01
5.047193895899999561e-01 2.746063561900000116e-01 -2.210315080599999926e-01
5.047464188100000415e-01 3.118293345800000060e-01 -2.577410948500000187e-01
5.047733084600000142e-01 3.414634310299999864e-01 -2.898597379499999738e-01
5.048002074199999800e-01 3.625184342700000228e-01 -3.208970628899999733e-01
5.048269591199999740e-01 3.756996176099999807e-01 -3.551342156999999777e-01
5.048539617899999721e-01 3.826518738799999930e-01 -3.941117313999999983e-01
5.048811160699999689e-01 3.858637038800000196e-01 -4.361652230499999949e-01
5.049077437100000232e-01 3.873762738900000113e-01 -4.777269042300000268e-01
5.049351174099999673e-01 3.888948223500000023e-01 -5.103814950999999711e-01
5.049619502100000101e-01 3.917720281300000051e-01 -5.295208955500000370e-01
5.049889272900000003e-01 3.959213885499999752e-01 -5.303208475499999741e-01
5.050155276800000204e-01 4.012892123999999838e-01 -5.110500604100000066e-01
5.050421099699999861e-01 4.074753249599999960e-01 -4.727586226000000114e-01
5.050686873099999863e-01 4.129489260399999973e-01 -4.189465647799999748e-01
5.050955007999999857e-01 4.143295394500000062e-01 -3.549886187499999846e-01
5.051222741599999955e-01 4.080120329099999887e-01 -2.857560793700000268e-01
5.051492572100000356e-01 3.910873127000000227e-01 -2.172687658299999880e-01
5.051764258499999993e-01 3.621471731600000021e-01 -1.545415374599999891e-01
5.052032984300000029e-01 3.218939021200000195e-01 -1.003125679500000006e-01
5.052301091699999969e-01 2.722118308300000011e-01 -5.451952836199999708e-02
5.052573224299999888e-01 2.158781189900000064e-01 -1.572395216199999959e-02
5.052843222999999773e-01 1.552992697499999963e-01 1.802009995399999828e-02
5.053107875900000323e-01 9.180321740400000652e-02 4.816294252500000206e-02
5.053377155499999551e-01 2.781733414200000115e-02 7.434632902599999649e-02
5.053647261300000526e-01 -3.502458939300000240e-02 9.607636723000000101e-02
5.053915469099999891e-01 -9.435116288099999748e-02 1.132976448899999933e-01
5.054184947900000058e-01 -1.479432924500000135e-01 1.262812306799999951e-01
5.054453513600000170e-01 -1.940170203300000118e-01 1.346349225300000063e-01
5.054717643899999668e-01 -2.312219881800000043e-01 1.393956829999999925e-01
5.054981658999999627e-01 -2.587275280399999877e-01 1.423497324999999925e-01
5.055250306799999871e-01 -2.763776017999999834e-01 1.445321301999999974e-01
5.055517994799999526e-01 -2.843606534700000021e-01 1.464201072499999867e-01
5.055782804499999727e-01 -2.820802873200000116e-01 1.481483827400000008e-01
5.056048936300000518e-01 -2.681937222899999917e-01 1.494837983900000056e-01
5.056319387900000129e-01 -2.420652568599999943e-01 1.497048480400000048e-01
5.056591147200000247e-01 -2.045691653299999968e-01 1.484286246400000064e-01
5.056858386700000541e-01 -1.572736990999999973e-01 1.448971390200000098e-01
5.057128934300000322e-01 -1.044018375500000012e-01 1.383171946900000060e-01
5.057395899600000133e-01 -4.702186007800000095e-02 1.266405544599999988e-01
5.057667167399999553e-01 1.135740379500000015e-02 1.077952665600000054e-01
5.057935519999999796e-01 6.983203711299999783e-02 8.078226892999999798e-02
5.058200885400000457e-01 1.269652775400000044e-01 4.560375936799999919e-02
5.058470287499999829e-01 1.817058614300000041e-01 3.739396005200000019e-03
5.058739117099999572e-01 2.346725650600000046e-01 -4.329419180300000253e-02
5.058999506800000434e-01 2.882889129499999759e-01 -9.599091623800000417e-02
5.059267557400000115e-01 3.423760205999999973e-01 -1.514454570700000113e-01
5.059536132699999911e-01 3.996094645900000186e-01 -2.094943149700000118e-01
5.059807978899999448e-01 4.583920602800000133e-01 -2.660088818699999913e-01
5.060068425299999451e-01 5.217290775199999731e-01 -3.205274678400000243e-01
5.060337218899999545e-01 5.859044076099999554e-01 -3.676119664299999923e-01
5.060607548900000197e-01 6.489394046199999933e-01 -4.058662388700000068e-01
5.060873726600000344e-01 7.058116668299999619e-01 -4.333280912899999948e-01
5.061136831500000488e-01 7.517714965099999702e-01 -4.506910623500000046e-01
5.061399931100000193e-01 7.825090773799999733e-01 -4.604624147799999956e-01
5.061667055499999845e-01 7.941826286499999998e-01 -4.649613967999999820e-01
